student_id,sex,age,famsize,Pstatus,Medu,Fedu,SS1_result_avg,SS2_result_avg,SS3_mock_result,absences,studytime,extra_tutoring,school_support,internet_access,CBT_preparation,health_status,wants_higher_education,wants_trade,CBT_outcome
751,M,15,LE3,A,No schooling,Bachelor,68,42,Pass,5,2,yes,no,yes,no,Poor,yes,no,High
752,F,16,GT3,A,Bachelor,Bachelor,48,73,Pass,6,2,yes,yes,no,yes,Good,yes,no,Low
753,F,17,GT3,T,SSCE,Masters,56,58,Fail,10,2,yes,no,no,yes,Very Poor,yes,no,High
754,M,19,LE3,A,SSCE,Masters,57,62,Fail,4,3,no,yes,no,no,Average,yes,no,Low
755,M,16,GT3,T,Masters,SSCE,58,74,Pass,3,1,yes,no,no,yes,Good,yes,yes,Low
756,F,15,GT3,T,SSCE,PhD,52,63,Fail,8,3,no,no,yes,yes,Very Poor,yes,yes,High
757,F,16,LE3,T,SSCE,No schooling,67,62,Fail,6,2,yes,yes,no,no,Average,yes,no,High
758,F,16,GT3,T,SSCE,SSCE,36,60,Pass,7,3,yes,yes,yes,yes,Average,yes,no,Low
759,F,15,GT3,T,Masters,Masters,50,53,Pass,5,2,yes,yes,yes,no,Average,yes,no,High
760,F,17,GT3,T,SSCE,SSCE,59,57,Fail,6,4,yes,no,yes,yes,Average,yes,no,High
761,M,16,LE3,T,Bachelor,SSCE,59,50,Fail,2,2,yes,yes,no,yes,Good,yes,no,High
762,M,16,GT3,T,Bachelor,SSCE,68,57,Pass,4,4,yes,no,no,yes,Poor,yes,no,High
763,M,16,GT3,T,Bachelor,Bachelor,66,34,Pass,4,1,no,yes,yes,yes,Very Poor,yes,yes,Low
764,F,16,LE3,T,Bachelor,SSCE,52,62,Pass,5,3,no,no,yes,yes,Average,yes,yes,High
765,M,16,GT3,A,Masters,Bachelor,67,56,Pass,6,2,no,yes,yes,yes,Very Good,yes,no,High
766,F,15,GT3,T,No schooling,Masters,47,54,Pass,6,3,yes,no,yes,yes,Very Good,yes,no,High
767,F,15,LE3,T,SSCE,Bachelor,64,60,Pass,3,3,yes,no,yes,no,Average,yes,yes,High
768,F,14,GT3,T,SSCE,SSCE,73,43,Fail,6,3,yes,no,yes,no,Very Good,yes,no,High
769,M,16,GT3,T,SSCE,Masters,67,77,Fail,3,1,no,no,yes,no,Good,yes,no,Low
770,F,16,LE3,T,SSCE,SSCE,56,56,Pass,7,3,no,no,no,yes,Average,no,yes,Low
771,M,16,LE3,T,SSCE,No schooling,51,56,Pass,3,2,no,yes,no,yes,Poor,yes,no,High
772,F,17,LE3,A,Bachelor,No schooling,39,48,Pass,6,1,yes,no,no,yes,Average,yes,no,High
773,M,15,LE3,T,Bachelor,Bachelor,58,58,Pass,9,2,yes,no,no,yes,Poor,no,yes,High
774,M,16,GT3,T,SSCE,No schooling,43,71,Fail,3,2,yes,no,yes,no,Good,yes,no,High
775,F,14,GT3,T,Bachelor,No schooling,47,68,Fail,5,3,yes,yes,no,yes,Average,yes,no,High
776,M,15,LE3,A,SSCE,SSCE,43,66,Pass,7,2,yes,yes,yes,no,Average,yes,yes,Low
777,M,16,LE3,T,SSCE,SSCE,50,63,Pass,2,1,yes,yes,no,no,Poor,yes,no,High
778,F,16,LE3,T,Bachelor,Bachelor,54,54,Pass,4,3,yes,yes,no,no,Good,yes,yes,Low
779,F,15,GT3,T,No schooling,Masters,57,43,Fail,4,4,yes,no,no,yes,Average,yes,no,High
780,F,15,LE3,T,No schooling,Bachelor,48,55,Pass,12,3,yes,yes,no,no,Average,yes,yes,Low
781,F,14,GT3,T,SSCE,SSCE,65,55,Fail,3,3,no,no,no,no,Very Good,yes,no,High
782,F,15,GT3,T,Masters,SSCE,52,68,Fail,4,2,yes,no,yes,no,Average,yes,yes,Low
783,M,16,LE3,T,Bachelor,PhD,47,61,Pass,7,3,yes,no,no,yes,Average,no,no,High
784,M,16,GT3,T,No schooling,No schooling,57,74,Fail,6,4,no,no,no,yes,Good,yes,yes,Low
785,M,16,GT3,T,Masters,Masters,74,69,Fail,9,2,no,yes,yes,yes,Very Good,yes,no,Low
786,F,16,GT3,T,Bachelor,SSCE,58,53,Fail,6,2,yes,yes,no,no,Poor,no,no,Low
787,F,16,GT3,T,Bachelor,Masters,51,40,Fail,3,4,no,no,no,no,Good,no,yes,High
788,M,15,LE3,T,Masters,SSCE,39,71,Pass,3,4,yes,no,yes,yes,Very Good,no,no,High
789,F,16,LE3,A,SSCE,SSCE,52,71,Pass,1,1,yes,yes,no,no,Average,yes,no,High
790,F,16,GT3,A,SSCE,Bachelor,57,44,Fail,4,2,yes,yes,no,no,Average,no,no,High
791,M,16,LE3,T,Bachelor,Bachelor,51,73,Fail,4,3,yes,no,yes,yes,Good,yes,no,Low
792,F,15,LE3,T,Bachelor,SSCE,38,61,Fail,2,2,no,yes,no,yes,Poor,yes,yes,High
793,F,13,LE3,T,Bachelor,Bachelor,46,59,Pass,2,2,yes,no,no,yes,Average,no,no,High
794,F,17,LE3,T,Bachelor,Bachelor,69,74,Fail,8,3,yes,no,no,no,Very Good,yes,yes,High
795,M,15,GT3,T,Masters,No schooling,69,71,Pass,8,2,no,no,no,yes,Average,yes,no,High
796,F,15,LE3,A,Masters,No schooling,46,64,Pass,6,2,yes,no,yes,no,Very Poor,no,no,High
797,F,16,GT3,T,Masters,SSCE,61,62,Pass,7,4,no,yes,yes,yes,Average,yes,no,High
798,F,15,GT3,T,Masters,No schooling,43,64,Pass,1,3,yes,no,yes,yes,Good,yes,no,High
799,F,17,GT3,T,Masters,Bachelor,69,53,Pass,6,4,yes,yes,yes,yes,Average,yes,no,High
800,F,16,LE3,T,No schooling,SSCE,57,57,Fail,5,3,yes,no,no,yes,Good,yes,no,High
801,F,16,GT3,T,SSCE,SSCE,64,48,Pass,7,3,no,no,no,yes,Good,yes,yes,Low
802,M,14,LE3,T,Bachelor,SSCE,37,54,Pass,11,3,no,yes,no,yes,Average,yes,yes,Low
803,F,17,GT3,T,Masters,SSCE,61,54,Pass,1,2,yes,no,yes,yes,Very Good,yes,yes,High
804,F,16,GT3,A,Bachelor,No schooling,54,51,Pass,5,3,yes,no,yes,yes,Very Good,yes,yes,High
805,M,15,GT3,T,Bachelor,No schooling,63,59,Fail,5,2,no,no,no,yes,Very Poor,yes,yes,High
806,F,16,GT3,A,SSCE,No schooling,64,54,Pass,5,3,no,no,no,yes,Average,yes,no,Low
807,F,14,GT3,A,SSCE,PhD,55,63,Pass,3,2,no,no,no,yes,Average,no,no,High
808,F,16,LE3,T,Bachelor,No schooling,48,41,Fail,4,2,yes,no,no,yes,Poor,yes,no,High
809,F,14,GT3,T,SSCE,Bachelor,62,56,Fail,6,2,no,no,no,no,Average,no,no,Low
810,M,14,GT3,T,SSCE,No schooling,54,59,Fail,7,3,yes,no,no,yes,Average,no,yes,Low
811,F,14,LE3,A,SSCE,No schooling,46,54,Fail,7,4,no,yes,no,yes,Very Poor,yes,no,Low
812,F,17,GT3,T,SSCE,SSCE,45,56,Fail,2,4,yes,yes,no,no,Poor,yes,no,Low
813,M,15,GT3,T,Bachelor,SSCE,40,42,Pass,5,2,no,yes,yes,no,Very Poor,no,no,Low
814,F,17,GT3,T,SSCE,PhD,49,61,Fail,8,2,yes,yes,no,yes,Very Poor,yes,yes,Low
815,F,15,GT3,T,Bachelor,Masters,66,64,Fail,6,1,no,yes,yes,yes,Average,yes,no,High
816,F,14,GT3,A,No schooling,Bachelor,56,62,Pass,8,2,no,no,yes,no,Average,yes,yes,Low
817,F,14,LE3,T,Masters,Bachelor,49,68,Fail,4,3,no,yes,yes,no,Very Good,yes,yes,Low
818,M,17,GT3,T,SSCE,SSCE,63,60,Fail,4,4,no,no,yes,yes,Poor,yes,no,High
819,M,15,LE3,T,Bachelor,SSCE,46,62,Pass,3,2,no,no,no,yes,Very Good,yes,no,High
820,M,15,GT3,A,Bachelor,Masters,55,59,Pass,2,2,no,no,no,yes,Very Poor,yes,yes,Low
821,F,16,LE3,T,SSCE,Bachelor,53,64,Fail,4,2,yes,no,no,yes,Good,yes,no,High
822,M,16,LE3,T,Masters,Bachelor,62,42,Pass,5,2,yes,yes,yes,no,Poor,no,no,Low
823,M,17,GT3,T,Bachelor,SSCE,39,49,Pass,5,3,no,no,yes,yes,Good,yes,no,High
824,M,17,GT3,T,SSCE,No schooling,46,73,Fail,3,3,no,no,no,yes,Very Poor,yes,yes,Low
825,F,15,LE3,T,SSCE,Masters,38,33,Pass,4,3,yes,no,yes,no,Very Good,yes,yes,High
826,F,14,GT3,T,Masters,SSCE,52,56,Pass,3,2,no,yes,no,yes,Very Poor,yes,no,High
827,M,15,LE3,T,Masters,SSCE,67,69,Fail,9,2,yes,no,no,yes,Poor,yes,no,Low
828,M,16,LE3,T,SSCE,No schooling,49,57,Fail,2,2,yes,no,no,yes,Average,no,yes,High
829,F,15,GT3,T,SSCE,Masters,49,53,Pass,7,1,no,no,no,yes,Good,no,no,Low
830,F,15,GT3,T,Masters,No schooling,63,59,Fail,5,3,no,yes,no,no,Very Good,yes,yes,High
831,M,16,LE3,T,Bachelor,Masters,65,54,Pass,6,3,no,no,yes,yes,Average,yes,yes,Low
832,F,15,LE3,A,Masters,No schooling,54,58,Pass,5,3,no,no,no,yes,Good,yes,no,High
833,M,16,LE3,A,SSCE,Masters,61,51,Pass,11,1,yes,no,no,yes,Good,yes,yes,High
834,M,15,LE3,T,Bachelor,Bachelor,44,69,Fail,3,3,yes,no,yes,no,Average,yes,no,Low
835,F,15,GT3,T,SSCE,SSCE,68,72,Pass,3,1,no,yes,yes,yes,Good,yes,no,High
836,M,15,GT3,T,SSCE,Bachelor,76,56,Pass,5,1,no,yes,no,yes,Very Poor,yes,yes,Low
837,F,16,LE3,T,Bachelor,SSCE,60,44,Fail,5,2,yes,yes,no,no,Average,yes,no,Low
838,M,17,GT3,T,PhD,SSCE,34,52,Pass,3,2,no,yes,yes,no,Good,yes,no,High
839,F,14,GT3,T,SSCE,Masters,49,56,Fail,6,3,no,yes,no,no,Average,no,no,High
840,F,15,LE3,T,Bachelor,SSCE,61,63,Pass,5,3,no,yes,no,yes,Very Good,no,no,High
841,M,14,GT3,A,Bachelor,SSCE,50,47,Fail,6,2,no,yes,no,yes,Good,no,no,High
842,F,15,GT3,T,Bachelor,SSCE,67,50,Pass,2,2,yes,no,no,yes,Very Good,yes,no,High
843,M,15,LE3,T,Masters,SSCE,60,63,Pass,5,2,yes,no,no,no,Poor,yes,yes,High
844,F,14,LE3,T,Masters,Masters,47,67,Pass,6,1,no,yes,no,no,Poor,yes,no,Low
845,M,15,GT3,T,No schooling,SSCE,55,51,Fail,2,2,no,yes,no,no,Very Poor,yes,no,High
846,M,14,GT3,T,PhD,PhD,46,44,Fail,8,3,yes,no,yes,no,Very Good,yes,yes,High
847,M,16,LE3,T,Masters,Masters,53,90,Pass,5,2,no,no,no,yes,Poor,yes,no,High
848,F,16,LE3,T,Masters,No schooling,49,65,Fail,5,3,no,yes,no,no,Average,yes,no,High
849,F,15,GT3,T,Bachelor,SSCE,66,55,Pass,12,2,yes,no,no,no,Average,no,no,Low
850,F,16,GT3,A,Masters,Masters,76,66,Fail,4,2,no,yes,yes,no,Very Poor,yes,yes,High
851,M,15,GT3,T,SSCE,SSCE,40,56,Fail,7,2,yes,no,yes,no,Average,yes,no,Low
852,F,15,GT3,T,SSCE,No schooling,35,66,Fail,5,3,yes,no,no,yes,Very Poor,yes,no,High
853,M,17,LE3,T,Masters,SSCE,52,59,Fail,3,2,no,yes,no,yes,Average,yes,no,High
854,F,17,GT3,T,SSCE,Bachelor,39,58,Fail,8,1,yes,no,yes,yes,Very Good,yes,no,Low
855,M,14,GT3,T,No schooling,Bachelor,55,56,Pass,3,4,yes,yes,yes,yes,Good,no,no,Low
856,M,16,GT3,T,Masters,No schooling,62,43,Fail,3,1,no,no,no,yes,Good,yes,yes,Low
857,M,16,LE3,A,Masters,No schooling,69,77,Fail,6,4,no,no,no,no,Average,no,no,High
858,F,14,GT3,A,SSCE,Masters,57,48,Fail,4,1,yes,no,no,no,Good,yes,yes,High
859,F,16,GT3,T,Masters,Bachelor,53,44,Pass,7,3,yes,yes,no,no,Very Good,yes,no,High
860,M,17,GT3,A,Bachelor,Bachelor,35,55,Pass,5,2,yes,no,yes,yes,Very Good,no,yes,High
861,F,14,GT3,T,Bachelor,Bachelor,55,48,Pass,4,2,no,no,no,yes,Very Poor,no,no,High
862,F,15,LE3,T,Masters,SSCE,55,57,Fail,3,1,yes,no,no,yes,Very Good,no,no,Low
863,F,17,GT3,T,SSCE,Bachelor,61,64,Pass,3,2,yes,yes,no,yes,Poor,yes,yes,High
864,M,16,GT3,A,SSCE,SSCE,47,67,Pass,6,3,yes,yes,yes,yes,Average,yes,no,High
865,M,16,GT3,T,SSCE,SSCE,50,66,Pass,4,4,yes,no,yes,no,Average,yes,no,High
866,F,16,GT3,T,Bachelor,Bachelor,40,54,Pass,3,2,yes,no,no,yes,Good,yes,no,High
867,M,16,GT3,T,Bachelor,SSCE,32,58,Pass,7,2,yes,no,no,yes,Average,yes,yes,High
868,M,14,LE3,T,Masters,PhD,43,62,Pass,2,1,no,no,no,yes,Poor,yes,no,Low
869,F,17,GT3,T,Masters,SSCE,39,40,Fail,7,3,no,yes,no,no,Good,no,no,Low
870,F,17,LE3,A,Bachelor,Masters,58,63,Fail,3,2,yes,no,yes,no,Average,yes,no,High
871,M,15,LE3,T,Masters,Masters,49,43,Pass,6,1,no,yes,no,no,Very Poor,yes,no,High
872,M,15,LE3,T,SSCE,SSCE,49,78,Fail,5,3,no,no,no,no,Average,yes,yes,Low
873,F,14,GT3,T,No schooling,Bachelor,45,53,Fail,4,2,yes,no,no,yes,Average,yes,no,High
874,M,16,GT3,T,Masters,SSCE,22,56,Pass,3,1,yes,no,no,no,Very Poor,no,no,High
875,M,16,GT3,T,No schooling,Masters,70,50,Pass,4,1,yes,yes,yes,yes,Poor,yes,no,High
876,M,15,GT3,T,SSCE,SSCE,44,51,Fail,6,3,no,no,no,yes,Very Good,no,yes,High
877,F,17,GT3,T,Bachelor,Bachelor,50,80,Pass,6,1,no,yes,no,yes,Very Good,no,yes,Low
878,F,15,LE3,T,SSCE,SSCE,40,67,Fail,3,4,no,yes,no,no,Poor,no,no,Low
879,M,16,GT3,T,Masters,SSCE,64,42,Pass,3,2,no,yes,no,no,Average,no,yes,High
880,M,14,LE3,T,SSCE,SSCE,56,73,Pass,4,1,no,yes,no,yes,Average,yes,no,High
881,M,15,LE3,T,No schooling,SSCE,46,69,Fail,7,3,no,no,no,yes,Average,yes,no,High
882,F,15,GT3,T,SSCE,Bachelor,51,55,Pass,5,2,no,no,yes,no,Average,yes,no,High
883,M,16,LE3,A,Bachelor,Bachelor,71,61,Fail,6,2,yes,no,yes,yes,Very Poor,yes,yes,Low
884,M,15,LE3,T,SSCE,Bachelor,54,57,Pass,4,2,yes,yes,no,no,Average,no,yes,High
885,F,15,GT3,T,Bachelor,SSCE,53,77,Pass,2,1,no,no,yes,yes,Poor,yes,no,High
886,M,16,GT3,T,Masters,SSCE,45,50,Pass,4,3,no,yes,yes,yes,Average,yes,yes,High
887,F,15,GT3,T,Masters,No schooling,36,59,Pass,6,2,yes,yes,no,yes,Very Good,yes,yes,High
888,M,14,GT3,A,SSCE,Masters,53,53,Pass,6,3,no,no,no,yes,Very Good,yes,no,High
889,M,17,GT3,T,Bachelor,PhD,58,43,Pass,7,3,no,no,yes,no,Very Good,yes,no,High
890,M,17,GT3,T,Bachelor,SSCE,65,79,Pass,6,3,no,no,yes,no,Very Good,yes,no,Low
891,F,14,LE3,T,Masters,No schooling,32,46,Fail,2,3,yes,no,yes,yes,Very Poor,yes,no,High
892,F,16,GT3,T,PhD,SSCE,43,60,Pass,6,3,no,yes,no,no,Good,yes,no,Low
893,F,15,GT3,A,SSCE,Bachelor,49,40,Fail,5,2,yes,yes,yes,no,Average,yes,yes,Low
894,M,16,GT3,T,Bachelor,Bachelor,54,54,Pass,3,2,yes,no,no,yes,Very Good,yes,no,Low
895,F,16,GT3,T,SSCE,Bachelor,53,62,Pass,6,1,no,yes,no,yes,Good,yes,no,High
896,M,15,LE3,T,No schooling,SSCE,53,49,Fail,6,3,no,no,yes,yes,Average,yes,no,High
897,M,15,LE3,T,No schooling,Bachelor,59,63,Pass,11,3,yes,no,yes,yes,Average,no,no,Low
898,F,15,GT3,A,Bachelor,Bachelor,45,55,Pass,5,2,no,yes,no,yes,Average,yes,no,High
899,M,15,LE3,T,Bachelor,SSCE,64,69,Pass,7,4,yes,no,yes,no,Average,yes,no,Low
900,M,15,GT3,T,No schooling,SSCE,59,71,Fail,5,2,no,yes,no,yes,Very Good,no,yes,High
901,M,15,LE3,T,Bachelor,No schooling,51,52,Fail,4,2,no,yes,no,yes,Very Good,yes,no,Low
902,M,15,GT3,T,SSCE,SSCE,71,58,Pass,1,1,yes,no,yes,yes,Poor,yes,no,High
903,M,16,GT3,T,Bachelor,Masters,70,59,Pass,7,2,yes,no,yes,yes,Average,yes,yes,Low
904,F,17,LE3,T,SSCE,SSCE,64,64,Fail,5,3,no,no,no,yes,Poor,yes,yes,High
905,M,15,LE3,T,SSCE,Masters,24,58,Pass,4,1,yes,yes,yes,yes,Very Good,yes,yes,High
906,F,16,GT3,T,SSCE,Bachelor,70,59,Pass,6,2,yes,yes,yes,yes,Very Good,yes,yes,High
907,F,16,GT3,T,SSCE,SSCE,62,55,Pass,1,4,yes,no,yes,yes,Average,yes,no,High
908,M,16,GT3,A,Bachelor,Bachelor,75,59,Pass,3,3,yes,no,no,yes,Good,yes,yes,Low
909,M,16,LE3,T,SSCE,SSCE,67,70,Pass,5,2,no,no,no,yes,Good,yes,no,High
910,M,16,GT3,T,Bachelor,SSCE,70,64,Fail,8,2,yes,no,yes,yes,Poor,yes,no,High
911,F,16,GT3,T,SSCE,No schooling,63,65,Pass,5,1,no,no,no,yes,Very Good,yes,no,Low
912,M,14,LE3,T,Bachelor,SSCE,68,65,Pass,2,4,yes,yes,yes,yes,Average,yes,no,High
913,F,16,GT3,T,Masters,No schooling,74,56,Fail,11,4,no,yes,no,yes,Very Poor,yes,no,High
914,M,16,LE3,A,SSCE,No schooling,57,61,Pass,8,3,no,yes,yes,yes,Average,yes,yes,High
915,F,15,LE3,T,Bachelor,SSCE,39,47,Pass,3,1,yes,no,yes,yes,Good,yes,yes,High
916,M,16,LE3,T,No schooling,SSCE,51,70,Pass,7,2,no,no,no,yes,Average,yes,no,Low
917,M,16,LE3,T,Bachelor,Masters,58,30,Fail,5,2,yes,yes,yes,no,Good,yes,no,Low
918,F,15,LE3,T,SSCE,SSCE,55,57,Pass,3,2,no,yes,yes,yes,Very Good,yes,no,Low
919,F,17,GT3,T,Bachelor,Bachelor,42,69,Pass,10,2,no,no,no,yes,Good,no,no,High
920,M,18,LE3,T,Bachelor,SSCE,38,44,Fail,6,3,no,no,no,yes,Good,yes,no,Low
921,F,15,LE3,T,Masters,Bachelor,47,61,Fail,7,2,no,no,no,no,Average,yes,no,High
922,F,14,LE3,T,Bachelor,SSCE,63,51,Fail,2,1,yes,yes,no,no,Average,yes,no,High
923,F,16,GT3,T,Bachelor,Masters,70,54,Pass,4,3,yes,no,no,yes,Average,yes,yes,High
924,F,16,GT3,T,SSCE,SSCE,64,67,Pass,8,2,yes,no,yes,yes,Average,yes,no,High
925,M,15,GT3,T,Masters,Masters,65,59,Pass,6,3,no,yes,yes,yes,Very Good,no,no,Low
926,M,17,GT3,T,Masters,SSCE,54,37,Pass,4,2,no,no,yes,yes,Very Good,yes,yes,High
927,M,14,GT3,T,SSCE,No schooling,37,48,Fail,7,2,yes,yes,yes,yes,Poor,no,yes,Low
928,F,16,LE3,T,Masters,Bachelor,50,67,Pass,5,1,yes,yes,no,yes,Good,yes,yes,High
929,F,15,GT3,T,SSCE,No schooling,52,62,Fail,5,4,yes,no,yes,yes,Good,yes,yes,High
930,M,17,GT3,T,Masters,SSCE,50,75,Pass,4,3,yes,no,no,yes,Very Good,no,yes,High
931,M,17,GT3,T,Masters,SSCE,55,74,Pass,7,2,yes,no,yes,yes,Average,yes,no,High
932,F,15,LE3,T,SSCE,Bachelor,59,54,Fail,7,1,no,yes,yes,no,Good,yes,no,Low
933,F,15,GT3,T,Bachelor,PhD,63,83,Pass,5,3,no,no,no,yes,Average,yes,no,Low
934,F,16,LE3,T,SSCE,SSCE,52,58,Fail,2,2,no,yes,yes,no,Very Poor,no,no,High
935,M,15,GT3,T,SSCE,Masters,35,48,Fail,5,4,no,yes,yes,yes,Very Poor,yes,yes,High
936,M,15,GT3,A,SSCE,SSCE,50,51,Pass,1,4,no,no,no,yes,Poor,yes,yes,High
937,M,16,LE3,T,Bachelor,SSCE,55,35,Pass,3,3,no,no,no,no,Average,yes,yes,High
938,F,14,GT3,T,SSCE,Masters,67,74,Pass,11,4,yes,yes,no,yes,Average,yes,no,Low
939,M,15,LE3,T,No schooling,Masters,49,73,Fail,4,1,yes,no,no,yes,Good,yes,yes,High
940,F,15,GT3,T,Bachelor,Bachelor,60,47,Pass,6,2,yes,yes,no,yes,Good,yes,no,High
941,M,15,GT3,T,SSCE,SSCE,57,55,Fail,5,2,no,no,yes,yes,Very Good,yes,yes,Low
942,F,17,LE3,T,SSCE,SSCE,55,58,Pass,11,1,no,no,yes,yes,Average,no,yes,High
943,F,14,LE3,T,SSCE,SSCE,64,48,Fail,5,4,no,no,no,yes,Very Good,yes,yes,High
944,F,16,GT3,T,SSCE,SSCE,48,40,Fail,7,1,no,no,yes,yes,Good,no,no,Low
945,M,15,LE3,T,Bachelor,SSCE,49,55,Pass,6,4,yes,yes,yes,yes,Average,yes,yes,High
946,M,15,LE3,T,No schooling,Masters,54,54,Pass,6,3,no,no,yes,yes,Good,yes,yes,High
947,M,16,LE3,T,PhD,Masters,48,54,Pass,7,2,no,no,yes,yes,Good,no,no,Low
948,F,16,GT3,T,Bachelor,SSCE,60,60,Pass,6,1,no,yes,no,no,Poor,yes,no,High
949,F,16,GT3,T,SSCE,No schooling,47,72,Pass,5,1,no,no,yes,yes,Good,yes,no,High
950,F,16,LE3,T,SSCE,Masters,57,54,Pass,2,2,no,yes,yes,yes,Good,yes,no,High
951,F,15,LE3,T,SSCE,SSCE,53,59,Fail,3,2,yes,no,no,no,Very Good,yes,no,Low
952,F,15,LE3,T,Bachelor,Bachelor,57,65,Fail,2,2,yes,no,no,yes,Very Good,no,yes,High
953,M,14,LE3,T,SSCE,No schooling,50,63,Fail,4,2,no,no,no,yes,Good,yes,no,High
954,F,15,GT3,T,SSCE,SSCE,51,51,Pass,6,3,no,yes,no,yes,Good,no,no,High
955,M,18,GT3,A,Masters,PhD,55,58,Fail,2,2,yes,no,no,yes,Very Good,no,no,High
956,M,17,LE3,A,SSCE,No schooling,57,63,Pass,6,2,no,no,no,yes,Very Good,yes,no,High
957,F,14,LE3,T,SSCE,SSCE,54,46,Pass,6,3,no,no,yes,yes,Good,yes,no,High
958,M,14,LE3,T,Masters,SSCE,72,70,Pass,7,2,yes,no,yes,yes,Good,yes,no,High
959,M,16,GT3,T,Bachelor,Masters,45,72,Pass,5,2,yes,yes,no,yes,Poor,yes,yes,Low
960,F,16,GT3,T,SSCE,Masters,54,50,Pass,2,3,yes,no,yes,no,Good,no,no,Low
961,M,16,GT3,T,Bachelor,SSCE,39,59,Pass,2,4,yes,yes,yes,yes,Average,yes,no,High
962,F,15,LE3,T,No schooling,No schooling,58,64,Fail,7,4,yes,no,yes,no,Average,yes,no,Low
963,M,15,LE3,A,Bachelor,Bachelor,43,52,Pass,3,1,yes,yes,yes,no,Average,yes,no,High
964,M,16,LE3,T,Bachelor,SSCE,52,62,Fail,8,2,yes,no,yes,yes,Average,yes,no,High
965,M,16,LE3,T,Masters,Bachelor,51,59,Pass,3,1,no,yes,yes,yes,Average,yes,no,High
966,M,13,GT3,T,PhD,No schooling,57,43,Pass,3,4,no,no,yes,yes,Very Good,yes,no,High
967,F,15,GT3,A,Masters,No schooling,49,62,Pass,6,2,no,yes,yes,yes,Good,yes,yes,High
968,M,15,GT3,T,Masters,Bachelor,49,46,Fail,6,2,no,no,yes,no,Average,no,no,High
969,F,16,GT3,T,Bachelor,SSCE,69,67,Pass,4,4,no,yes,no,yes,Good,yes,no,Low
970,F,18,LE3,T,SSCE,Masters,57,51,Pass,5,4,no,no,no,yes,Very Good,yes,yes,High
971,F,16,GT3,A,Bachelor,No schooling,49,56,Pass,7,3,no,yes,no,yes,Average,yes,no,High
972,F,15,LE3,T,Bachelor,SSCE,52,71,Pass,5,1,yes,no,no,yes,Average,yes,no,Low
973,F,16,LE3,A,Masters,PhD,71,62,Fail,5,2,no,no,no,yes,Average,yes,no,Low
974,M,16,GT3,T,SSCE,SSCE,52,47,Pass,5,3,no,no,no,yes,Very Good,no,no,High
975,M,16,LE3,T,Masters,Bachelor,48,47,Pass,4,2,yes,no,yes,yes,Average,yes,yes,High
976,M,16,GT3,T,Masters,SSCE,48,52,Fail,6,1,yes,yes,no,yes,Very Good,yes,no,Low
977,F,18,LE3,T,PhD,Bachelor,49,61,Pass,2,2,no,yes,no,yes,Average,yes,no,High
978,M,14,GT3,T,Masters,Bachelor,49,61,Fail,4,4,yes,no,yes,yes,Poor,yes,no,High
979,F,16,GT3,A,SSCE,SSCE,42,49,Fail,5,2,yes,no,no,yes,Poor,yes,no,Low
980,F,15,LE3,T,SSCE,Masters,43,46,Fail,7,3,no,no,no,yes,Average,yes,yes,High
981,M,16,GT3,T,SSCE,Bachelor,46,60,Pass,3,2,no,yes,yes,yes,Good,yes,no,Low
982,F,15,LE3,T,SSCE,SSCE,60,56,Fail,9,2,no,no,no,yes,Average,no,no,High
983,M,15,GT3,T,Bachelor,Bachelor,51,79,Pass,2,4,no,no,yes,yes,Average,yes,no,Low
984,M,15,GT3,T,Masters,Bachelor,52,58,Fail,3,2,no,yes,yes,yes,Average,yes,no,High
985,F,16,GT3,T,Masters,SSCE,67,76,Pass,6,3,yes,yes,yes,yes,Good,no,no,High
986,F,16,GT3,T,Bachelor,SSCE,67,46,Pass,5,2,no,no,no,yes,Good,yes,yes,Low
987,F,14,LE3,T,No schooling,SSCE,52,42,Fail,7,1,yes,yes,no,yes,Good,yes,no,High
988,M,16,GT3,A,SSCE,SSCE,48,46,Pass,2,3,no,no,no,yes,Very Good,yes,no,Low
989,M,15,GT3,T,No schooling,Bachelor,46,69,Fail,8,3,yes,no,no,yes,Average,yes,no,High
990,F,14,GT3,A,SSCE,SSCE,61,75,Fail,7,3,yes,no,yes,yes,Very Poor,no,no,Low
991,F,15,LE3,T,Bachelor,Masters,52,50,Pass,2,2,yes,no,yes,no,Average,yes,no,Low
992,F,15,GT3,T,No schooling,SSCE,51,53,Pass,6,2,no,no,no,yes,Average,yes,yes,Low
993,M,18,GT3,T,SSCE,SSCE,46,46,Pass,3,4,no,yes,no,yes,Average,yes,yes,Low
994,F,16,LE3,T,SSCE,Bachelor,47,39,Fail,4,2,yes,yes,no,yes,Very Good,yes,yes,High
995,M,14,GT3,A,Bachelor,SSCE,58,65,Pass,5,3,yes,no,yes,yes,Good,yes,no,High
996,M,15,LE3,T,Bachelor,SSCE,41,60,Pass,4,2,no,no,no,yes,Poor,yes,no,Low
997,F,17,GT3,T,Bachelor,No schooling,64,58,Fail,6,4,no,no,yes,yes,Average,yes,no,High
998,M,18,GT3,A,SSCE,SSCE,49,43,Fail,5,4,yes,no,yes,yes,Good,no,no,High
999,F,14,GT3,T,PhD,SSCE,53,74,Fail,6,1,yes,yes,no,no,Very Good,yes,yes,High
1000,M,14,GT3,T,SSCE,PhD,41,52,Fail,3,3,yes,yes,no,yes,Very Poor,yes,no,High
